,id,compas_screening_date,sex,dob,age,age_cat,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_jail_in,c_jail_out,c_offense_date,c_arrest_date,c_days_from_compas,c_charge_degree,is_recid,r_charge_degree,r_days_from_arrest,r_offense_date,r_jail_in,r_jail_out,violent_recid,is_violent_recid,vr_charge_degree,type_of_assessment,decile_score.1,score_text,screening_date,v_type_of_assessment,v_decile_score,v_score_text,v_screening_date,in_custody,out_custody,priors_count.1,start,end,event
6387,9746,20130227,Male,19921130,23,Less than 25,Hispanic,0,7,0,0,0,-1.0,20130226.0,20130227.0,20130226.0,,1.0,M,0,,,,,,,0,,Risk of Recidivism,7,Medium,20130227,Risk of Violence,8,High,20130227,20130226.0,20130227.0,0,0,1129,0
6388,9747,20131116,Male,19840120,32,25 - 45,African-American,0,4,0,0,4,-1.0,20131115.0,20131116.0,20131115.0,,1.0,F,1,(M2),,20150814.0,,,,0,,Risk of Recidivism,4,Low,20131116,Risk of Violence,2,Low,20131116,20131115.0,20131116.0,4,0,636,1
6389,9748,20130207,Male,19870919,28,25 - 45,African-American,0,6,0,0,11,-1.0,20130206.0,20130208.0,20130206.0,,1.0,F,1,(F3),,20131017.0,,,,1,(M1),Risk of Recidivism,6,Medium,20130207,Risk of Violence,5,Medium,20130207,20130206.0,20130208.0,11,1,252,1
6390,9749,20130319,Male,19650503,50,Greater than 45,Caucasian,1,10,0,0,16,-68.0,20130110.0,20130318.0,,20130110.0,68.0,F,1,(M1),,20131102.0,,,,0,,Risk of Recidivism,10,High,20130319,Risk of Violence,7,Medium,20130319,20131102.0,20131103.0,16,0,228,1
6391,9750,20140215,Male,19920205,24,Less than 25,African-American,0,2,0,1,0,-1.0,20140214.0,20140215.0,20140214.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,2,Low,20140215,Risk of Violence,4,Low,20140215,20140214.0,20140215.0,0,0,776,0
6392,9752,20141207,Female,19960426,19,Less than 25,African-American,0,4,0,0,1,-1.0,20141206.0,20141208.0,,20141206.0,1.0,F,1,(M2),,20150315.0,,,,0,,Risk of Recidivism,4,Low,20141207,Risk of Violence,5,Medium,20141207,20141206.0,20141208.0,1,1,98,1
6393,9753,20131127,Male,19840729,31,25 - 45,Other,0,1,0,0,1,0.0,20131127.0,20131128.0,20131127.0,,0.0,M,0,,,,,,,0,,Risk of Recidivism,1,Low,20131127,Risk of Violence,1,Low,20131127,20131127.0,20131128.0,1,1,856,0
6394,9754,20130220,Male,19870204,29,25 - 45,African-American,0,4,0,0,3,0.0,20130220.0,20130220.0,,20130219.0,1.0,F,1,(F2),1.0,20140626.0,20140627.0,20140628.0,,1,(F2),Risk of Recidivism,4,Low,20130220,Risk of Violence,3,Low,20130220,20140627.0,20140628.0,3,0,491,1
6395,9755,20131202,Male,19741029,41,25 - 45,African-American,0,6,0,0,6,-1.0,20131201.0,20140109.0,20131201.0,,1.0,F,1,(M2),,20140504.0,,,,0,,Risk of Recidivism,6,Medium,20131202,Risk of Violence,2,Low,20131202,20131201.0,20140109.0,6,38,153,1
6396,9756,20131108,Male,19880330,28,25 - 45,African-American,0,3,0,0,4,-1.0,20131107.0,20131211.0,20131107.0,,1.0,M,1,(M1),,20140725.0,,,,1,(M1),Risk of Recidivism,3,Low,20131108,Risk of Violence,4,Low,20131108,20131107.0,20131211.0,4,33,259,1
6397,9758,20140328,Male,19861230,29,25 - 45,Caucasian,0,4,0,0,6,-1.0,20140327.0,20140328.0,20140327.0,,1.0,F,1,(M1),0.0,20140820.0,20140820.0,20141003.0,,0,,Risk of Recidivism,4,Low,20140328,Risk of Violence,2,Low,20140328,20140820.0,20141003.0,6,0,145,1
6398,9759,20130214,Male,19660906,49,Greater than 45,Caucasian,0,5,0,0,0,-1.0,20130213.0,20130214.0,20130213.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,5,Medium,20130214,Risk of Violence,2,Low,20130214,20130213.0,20130214.0,0,0,1142,0
6399,9767,20140326,Male,19731108,42,25 - 45,Caucasian,0,1,0,0,0,0.0,20140326.0,20140326.0,20140325.0,,1.0,M,0,,,,,,,0,,Risk of Recidivism,1,Low,20140326,Risk of Violence,1,Low,20140326,20140326.0,20140326.0,0,0,737,0
6400,9771,20130926,Male,19770607,38,25 - 45,African-American,0,2,0,0,4,-1.0,20130925.0,20130926.0,20130925.0,,1.0,M,0,,,,,,,0,,Risk of Recidivism,2,Low,20130926,Risk of Violence,2,Low,20130926,20131120.0,20140206.0,4,0,55,0
6401,9773,20131117,Male,19930807,22,Less than 25,African-American,0,6,0,1,3,-1.0,20131116.0,20131202.0,20131116.0,,1.0,F,1,(M1),0.0,20141103.0,20141103.0,20141206.0,,0,,Risk of Recidivism,6,Medium,20131117,Risk of Violence,7,Medium,20131117,20141103.0,20141206.0,3,15,351,1
6402,9774,20130121,Male,19691124,46,Greater than 45,Caucasian,0,2,0,0,0,-1.0,20130120.0,20130227.0,20130120.0,,1.0,M,1,(M2),,20140802.0,,,,0,,Risk of Recidivism,2,Low,20130121,Risk of Violence,2,Low,20130121,20130120.0,20130227.0,0,37,558,1
6403,9776,20131022,Male,19520810,63,Greater than 45,Caucasian,0,1,0,0,1,,,,,20131010.0,12.0,F,0,,,,,,,0,,Risk of Recidivism,1,Low,20131022,Risk of Violence,1,Low,20131022,,,1,0,892,0
6404,9777,20131111,Male,19780411,38,25 - 45,African-American,0,3,0,0,0,-1.0,20131110.0,20131111.0,20131110.0,,1.0,F,1,(M2),,20141212.0,,,,0,,Risk of Recidivism,3,Low,20131111,Risk of Violence,3,Low,20131111,20131110.0,20131111.0,0,0,396,1
6405,9778,20131023,Male,19790712,36,25 - 45,African-American,0,6,0,0,0,-1.0,20131022.0,20131023.0,20131022.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,6,Medium,20131023,Risk of Violence,1,Low,20131023,20131022.0,20131023.0,0,0,891,0
6406,9780,20141231,Female,19881001,27,25 - 45,African-American,0,7,1,0,10,-58.0,20141103.0,20141122.0,20140904.0,,118.0,M,1,(M2),,20150304.0,,,,0,,Risk of Recidivism,7,Medium,20141231,Risk of Violence,5,Medium,20141231,20141103.0,20141122.0,10,0,63,1
6407,9781,20130827,Male,19931019,22,Less than 25,Caucasian,0,9,0,0,6,-1.0,20130826.0,20130827.0,20130826.0,,1.0,F,1,(M2),0.0,20131110.0,20131110.0,20131110.0,,0,,Risk of Recidivism,9,High,20130827,Risk of Violence,7,Medium,20130827,20130913.0,20130914.0,6,0,17,0
6408,9782,20130228,Male,19860923,29,25 - 45,African-American,0,10,0,0,11,-1.0,20130227.0,20130228.0,20130227.0,,1.0,M,0,,,,,,,0,,Risk of Recidivism,10,High,20130228,Risk of Violence,5,Medium,20130228,20130227.0,20130228.0,11,0,1128,0
6409,9783,20141031,Male,19920614,23,Less than 25,African-American,0,4,0,0,6,40.0,20141210.0,20141215.0,20140228.0,,245.0,F,1,(M1),0.0,20160103.0,20160103.0,20160107.0,,0,,Risk of Recidivism,4,Low,20141031,Risk of Violence,5,Medium,20141031,20141210.0,20141215.0,6,0,40,0
6410,9784,20130422,Male,19760518,39,25 - 45,African-American,0,2,0,0,2,-1.0,20130421.0,20130422.0,20130421.0,,1.0,M,0,,,,,,,0,,Risk of Recidivism,2,Low,20130422,Risk of Violence,1,Low,20130422,20130421.0,20130422.0,2,0,1075,0
6411,9785,20130514,Male,19680807,47,Greater than 45,Caucasian,0,2,0,0,0,-1.0,20130513.0,20130516.0,20130513.0,,1.0,M,0,,,,,,,0,,Risk of Recidivism,2,Low,20130514,Risk of Violence,1,Low,20130514,20130513.0,20130516.0,0,2,1053,0
6412,9786,20130223,Male,19900114,26,25 - 45,African-American,0,10,0,0,7,-1.0,20130222.0,20130224.0,20130222.0,,1.0,F,1,(M2),,20130303.0,,,,0,,Risk of Recidivism,10,High,20130223,Risk of Violence,8,High,20130223,20130222.0,20130224.0,7,1,8,1
6413,9787,20130204,Female,19940704,21,Less than 25,African-American,0,5,0,0,0,-4.0,20130131.0,20130204.0,20130131.0,,4.0,F,1,(M2),,20140429.0,,,,0,,Risk of Recidivism,5,Medium,20130204,Risk of Violence,6,Medium,20130204,20140812.0,20140819.0,0,0,449,1
6414,9788,20130326,Male,19610225,55,Greater than 45,African-American,0,8,0,0,12,-40.0,20130214.0,20130315.0,,20130214.0,40.0,F,0,,,,,,,0,,Risk of Recidivism,8,High,20130326,Risk of Violence,6,Medium,20130326,20150114.0,20150122.0,12,0,659,0
6415,9789,20140329,Male,19520906,63,Greater than 45,African-American,0,1,0,0,2,-1.0,20140328.0,20140330.0,20140328.0,,1.0,M,0,,,,,,,0,,Risk of Recidivism,1,Low,20140329,Risk of Violence,1,Low,20140329,20140328.0,20140330.0,2,1,734,0
6416,9790,20131226,Male,19880512,27,25 - 45,African-American,0,2,0,0,2,-1.0,20131225.0,20131226.0,20131225.0,,1.0,F,1,(M2),56.0,20140524.0,20140719.0,20140719.0,,0,,Risk of Recidivism,2,Low,20131226,Risk of Violence,2,Low,20131226,20140423.0,20140423.0,2,0,118,0
6417,9791,20140330,Male,19600910,55,Greater than 45,Caucasian,0,5,0,0,27,-1.0,20140329.0,20140331.0,20140329.0,,1.0,M,0,,,,,,,0,,Risk of Recidivism,5,Medium,20140330,Risk of Violence,1,Low,20140330,20140329.0,20140331.0,27,1,733,0
6418,9793,20140225,Male,19581223,57,Greater than 45,Caucasian,0,1,0,0,21,-33.0,20140123.0,20140213.0,,20140123.0,33.0,M,1,(M2),,20140310.0,,,,0,,Risk of Recidivism,1,Low,20140225,Risk of Violence,1,Low,20140225,20151214.0,20151214.0,21,0,13,1
6419,9795,20130626,Male,19911019,24,Less than 25,Hispanic,0,2,0,0,1,,,,20130524.0,,33.0,F,0,,,,,,,0,,Risk of Recidivism,2,Low,20130626,Risk of Violence,4,Low,20130626,,,1,0,1010,0
6420,9796,20130908,Male,19610615,54,Greater than 45,Other,0,2,0,0,2,-1.0,20130907.0,20130908.0,20130907.0,,1.0,M,1,(M1),0.0,20150218.0,20150218.0,20150220.0,,1,(M1),Risk of Recidivism,2,Low,20130908,Risk of Violence,1,Low,20130908,20150218.0,20150220.0,2,0,528,1
6421,9797,20130107,Male,19860302,30,25 - 45,African-American,0,4,0,0,2,,,,20130107.0,,0.0,F,1,(F1),,20130325.0,,,,0,,Risk of Recidivism,4,Low,20130107,Risk of Violence,3,Low,20130107,,,2,0,77,1
6422,9798,20140131,Male,19890818,26,25 - 45,African-American,0,6,1,0,3,,,,20130127.0,,369.0,M,0,,,,,,,0,,Risk of Recidivism,6,Medium,20140131,Risk of Violence,7,Medium,20140131,,,3,0,791,0
6423,9799,20141126,Male,19900415,26,25 - 45,Caucasian,0,5,0,0,0,-1.0,20141125.0,20141127.0,20141125.0,,1.0,F,1,(M1),0.0,20151214.0,20151214.0,20151214.0,,0,,Risk of Recidivism,5,Medium,20141126,Risk of Violence,3,Low,20141126,20151214.0,20151214.0,0,1,383,0
6424,9800,20131114,Male,19780423,37,25 - 45,Caucasian,0,2,0,0,1,-9.0,20131105.0,20131106.0,20131105.0,,9.0,M,0,,,,,,,0,,Risk of Recidivism,2,Low,20131114,Risk of Violence,1,Low,20131114,20131105.0,20131106.0,1,0,869,0
6425,9801,20130911,Male,19910109,25,25 - 45,African-American,0,5,0,0,4,-170.0,20130325.0,20130329.0,20130325.0,,170.0,M,0,,,,,,,0,,Risk of Recidivism,5,Medium,20130911,Risk of Violence,8,High,20130911,20130325.0,20130329.0,4,0,933,0
6426,9802,20130212,Male,19810809,34,25 - 45,African-American,0,1,0,0,0,-1.0,20130211.0,20130212.0,20130211.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,1,Low,20130212,Risk of Violence,2,Low,20130212,20140623.0,20140725.0,0,0,496,0
6427,9804,20140703,Female,19671125,48,Greater than 45,Hispanic,0,1,0,0,4,-6.0,20140627.0,20140628.0,,20140627.0,6.0,F,1,(M2),,20160318.0,,,,0,,Risk of Recidivism,1,Low,20140703,Risk of Violence,1,Low,20140703,20140627.0,20140628.0,4,0,624,1
6428,9805,20141020,Male,19900421,25,25 - 45,African-American,1,7,1,0,2,-1.0,20141019.0,20141208.0,20141019.0,,1.0,F,1,(F3),0.0,20150410.0,20150410.0,20150513.0,,0,,Risk of Recidivism,7,Medium,20141020,Risk of Violence,6,Medium,20141020,20150410.0,20150513.0,2,49,172,1
6429,9806,20130911,Male,19581102,57,Greater than 45,Other,0,1,0,0,0,-1.0,20130910.0,20130911.0,20130910.0,,1.0,F,1,(F3),0.0,20160217.0,20160217.0,20160218.0,,1,(F3),Risk of Recidivism,1,Low,20130911,Risk of Violence,1,Low,20130911,20160217.0,20160218.0,0,0,889,1
6430,9808,20130724,Male,19690930,46,Greater than 45,Caucasian,0,5,0,0,2,-55.0,20130530.0,20130530.0,20130530.0,,55.0,F,0,,,,,,,0,,Risk of Recidivism,5,Medium,20130724,Risk of Violence,2,Low,20130724,20130530.0,20130530.0,2,0,982,0
6431,9809,20140807,Male,19940818,21,Less than 25,Hispanic,0,3,0,0,0,-1.0,20140806.0,20140808.0,20140806.0,,1.0,F,1,(M2),,20151023.0,,,,0,,Risk of Recidivism,3,Low,20140807,Risk of Violence,5,Medium,20140807,20140806.0,20140808.0,0,1,442,1
6432,9810,20130917,Male,19830728,32,25 - 45,African-American,0,9,0,1,8,-1.0,20130916.0,20130917.0,20130916.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,9,High,20130917,Risk of Violence,4,Low,20130917,20140407.0,20140410.0,8,0,202,0
6433,9811,20130424,Female,19910403,25,25 - 45,African-American,0,9,0,0,5,-1.0,20130423.0,20130424.0,20130423.0,,1.0,F,1,(M2),0.0,20130830.0,20130830.0,20130907.0,,0,,Risk of Recidivism,9,High,20130424,Risk of Violence,5,Medium,20130424,20130830.0,20130907.0,5,0,128,1
6434,9814,20140203,Male,19810101,35,25 - 45,African-American,0,8,0,0,4,96.0,20140510.0,20140827.0,20120809.0,,543.0,F,1,(F2),0.0,20140510.0,20140510.0,20140827.0,,1,(F2),Risk of Recidivism,8,High,20140203,Risk of Violence,7,Medium,20140203,20140510.0,20140827.0,4,0,96,1
6435,9815,20140306,Female,19820812,33,25 - 45,African-American,0,3,0,0,2,-1.0,20140305.0,20140307.0,20140305.0,,1.0,F,1,(M2),,20150924.0,,,,0,,Risk of Recidivism,3,Low,20140306,Risk of Violence,2,Low,20140306,20140305.0,20140307.0,2,1,567,1
6436,9817,20130821,Male,19900228,26,25 - 45,African-American,0,5,0,0,2,-1.0,20130820.0,20130911.0,20130820.0,,1.0,F,1,(M1),74.0,20150510.0,20150723.0,20151014.0,,1,(M1),Risk of Recidivism,5,Medium,20130821,Risk of Violence,6,Medium,20130821,20141030.0,20141115.0,2,21,435,0
6437,9818,20130319,Male,19660621,49,Greater than 45,Caucasian,0,5,0,0,10,302.0,20140115.0,20140227.0,20130318.0,,1.0,F,1,(F3),,20130413.0,,,,0,,Risk of Recidivism,5,Medium,20130319,Risk of Violence,4,Low,20130319,20150825.0,20151105.0,10,0,25,1
6438,9820,20130508,Male,19870203,29,25 - 45,African-American,0,4,0,0,2,-1.0,20130507.0,20130510.0,20130507.0,,1.0,M,0,,,,,,,0,,Risk of Recidivism,4,Low,20130508,Risk of Violence,2,Low,20130508,20130507.0,20130510.0,2,2,1059,0
6439,9822,20130316,Male,19880222,28,25 - 45,Caucasian,0,4,0,0,6,0.0,20130316.0,20130318.0,,20130316.0,0.0,M,1,(M1),0.0,20141002.0,20141002.0,20141003.0,,0,,Risk of Recidivism,4,Low,20130316,Risk of Violence,3,Low,20130316,20130429.0,20130429.0,6,2,44,0
6440,9823,20131018,Male,19630108,53,Greater than 45,African-American,0,5,0,0,20,-3.0,20131015.0,20131018.0,,20131015.0,3.0,F,0,,,,,,,0,,Risk of Recidivism,5,Medium,20131018,Risk of Violence,5,Medium,20131018,20131118.0,20140404.0,20,0,31,0
6441,9824,20130311,Male,19590112,57,Greater than 45,Hispanic,0,1,0,0,1,-15.0,20130224.0,20130225.0,20130224.0,,15.0,M,0,,,,,,,0,,Risk of Recidivism,1,Low,20130311,Risk of Violence,1,Low,20130311,20130224.0,20130225.0,1,0,1117,0
6442,9826,20140212,Male,19861106,29,25 - 45,African-American,0,10,1,0,3,-119.0,20131016.0,20140212.0,,20131016.0,119.0,F,1,(F3),0.0,20140623.0,20140623.0,20140821.0,,1,(F3),Risk of Recidivism,10,High,20140212,Risk of Violence,5,Medium,20140212,20140612.0,20140621.0,3,0,120,0
6443,9827,20130416,Male,19881107,27,25 - 45,Caucasian,0,2,0,0,0,-1.0,20130415.0,20130529.0,20130415.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,2,Low,20130416,Risk of Violence,3,Low,20130416,20130415.0,20130529.0,0,43,1081,0
6444,9830,20140124,Male,19680116,48,Greater than 45,Caucasian,0,2,0,0,0,-1.0,20140123.0,20140124.0,20140123.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,2,Low,20140124,Risk of Violence,1,Low,20140124,20140123.0,20140124.0,0,0,798,0
6445,9831,20141001,Male,19861013,29,25 - 45,Hispanic,0,2,0,0,0,0.0,20141001.0,20141004.0,20141001.0,,0.0,M,1,(F2),0.0,20150202.0,20150202.0,20150204.0,,1,(F2),Risk of Recidivism,2,Low,20141001,Risk of Violence,2,Low,20141001,20150202.0,20150204.0,0,3,124,1
6446,9832,20140922,Male,19900517,25,25 - 45,Caucasian,0,4,0,0,1,0.0,20140922.0,20140925.0,20140922.0,,0.0,M,1,(M1),0.0,20150507.0,20150507.0,20150508.0,,1,(M2),Risk of Recidivism,4,Low,20140922,Risk of Violence,4,Low,20140922,20150507.0,20150508.0,1,3,227,1
6447,9833,20130504,Male,19480424,67,Greater than 45,Caucasian,0,1,0,0,0,-1.0,20130503.0,20130505.0,20130503.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,1,Low,20130504,Risk of Violence,1,Low,20130504,20130503.0,20130505.0,0,1,1063,0
6448,9834,20131116,Male,19870219,29,25 - 45,African-American,0,5,0,1,2,0.0,20131116.0,20131116.0,20131116.0,,0.0,M,1,(F2),1.0,20160224.0,20160225.0,20160225.0,,0,,Risk of Recidivism,5,Medium,20131116,Risk of Violence,3,Low,20131116,20160225.0,20160225.0,2,0,830,1
6449,9835,20130523,Female,19620518,53,Greater than 45,African-American,0,2,0,0,3,-1.0,20130522.0,20130524.0,20130522.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,2,Low,20130523,Risk of Violence,1,Low,20130523,20130522.0,20130524.0,3,1,1044,0
6450,9837,20130726,Male,19920702,23,Less than 25,Caucasian,0,5,0,0,1,-40.0,20130616.0,20130726.0,20130615.0,,41.0,F,0,,,,,,,0,,Risk of Recidivism,5,Medium,20130726,Risk of Violence,5,Medium,20130726,20131215.0,20140415.0,1,0,142,0
6451,9838,20130318,Male,19660926,49,Greater than 45,African-American,0,1,0,0,0,-4.0,20130314.0,20130315.0,20130314.0,,4.0,F,0,,,,,,,0,,Risk of Recidivism,1,Low,20130318,Risk of Violence,1,Low,20130318,20130314.0,20130315.0,0,0,1110,0
6452,9840,20131102,Female,19710924,44,25 - 45,Caucasian,0,1,0,0,0,-1.0,20131101.0,20131102.0,20131101.0,,1.0,M,1,(M1),0.0,20160228.0,20160228.0,20160229.0,,0,,Risk of Recidivism,1,Low,20131102,Risk of Violence,1,Low,20131102,20160228.0,20160229.0,0,0,848,1
6453,9842,20140322,Female,19601117,55,Greater than 45,Hispanic,0,1,0,0,0,-1.0,20140321.0,20140322.0,20140321.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,1,Low,20140322,Risk of Violence,1,Low,20140322,20140321.0,20140322.0,0,0,741,0
6454,9843,20141208,Male,19891204,26,25 - 45,African-American,1,8,0,0,10,-1.0,20141207.0,20141209.0,20141207.0,,1.0,F,1,(M1),,20150510.0,,,,0,,Risk of Recidivism,8,High,20141208,Risk of Violence,8,High,20141208,20141216.0,20150910.0,10,1,153,1
6455,9844,20140708,Male,19641101,51,Greater than 45,Caucasian,0,1,0,0,2,-64.0,20140505.0,20140708.0,20140505.0,,64.0,F,1,(M1),0.0,20150630.0,20150630.0,20151031.0,,0,,Risk of Recidivism,1,Low,20140708,Risk of Violence,1,Low,20140708,20150630.0,20151031.0,2,0,357,1
6456,9845,20131231,Male,19691027,46,Greater than 45,African-American,0,1,0,0,0,-1.0,20131230.0,20131231.0,20131230.0,,1.0,M,1,(M1),0.0,20160319.0,20160319.0,20160319.0,,0,,Risk of Recidivism,1,Low,20131231,Risk of Violence,1,Low,20131231,20160319.0,20160319.0,0,0,809,0
6457,9846,20130507,Male,19851217,30,25 - 45,Caucasian,0,3,0,0,1,-1.0,20130506.0,20130507.0,20130506.0,,1.0,F,1,(F3),,20130910.0,,,,0,,Risk of Recidivism,3,Low,20130507,Risk of Violence,2,Low,20130507,20131112.0,20131126.0,1,0,126,1
6458,9847,20140623,Female,19680313,48,Greater than 45,African-American,0,6,0,0,0,-1.0,20140622.0,20140702.0,20140622.0,,1.0,F,1,(M1),,20160306.0,,,,1,(M1),Risk of Recidivism,6,Medium,20140623,Risk of Violence,1,Low,20140623,20140622.0,20140702.0,0,9,622,1
6459,9851,20140401,Male,19380729,77,Greater than 45,African-American,0,1,0,0,1,-1.0,20140331.0,20140402.0,20040515.0,,3608.0,M,1,(F3),0.0,20160222.0,20160222.0,20160223.0,,1,(F3),Risk of Recidivism,1,Low,20140401,Risk of Violence,1,Low,20140401,20160222.0,20160223.0,1,1,692,1
6460,9852,20130913,Male,19950214,21,Less than 25,African-American,0,10,2,2,2,-1.0,20130912.0,20130913.0,20130912.0,,1.0,F,1,(F3),0.0,20131110.0,20131110.0,20131110.0,,0,,Risk of Recidivism,10,High,20130913,Risk of Violence,7,Medium,20130913,20131110.0,20131110.0,2,0,58,0
6461,9853,20140417,Male,19690925,46,Greater than 45,Caucasian,0,6,0,0,11,-122.0,20131216.0,20140212.0,,20131220.0,118.0,F,1,(F3),0.0,20141009.0,20141009.0,20141209.0,,0,,Risk of Recidivism,6,Medium,20140417,Risk of Violence,2,Low,20140417,20141009.0,20141209.0,11,0,175,1
6462,9854,20131012,Male,19620228,54,Greater than 45,African-American,0,3,0,0,4,-1.0,20131011.0,20131014.0,20131011.0,,1.0,F,1,(F1),31.0,20131015.0,20131115.0,20150421.0,,0,,Risk of Recidivism,3,Low,20131012,Risk of Violence,1,Low,20131012,20131011.0,20131014.0,4,2,3,1
6463,9855,20130425,Male,19610917,54,Greater than 45,Caucasian,0,2,0,0,3,-1.0,20130424.0,20130425.0,20130424.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,2,Low,20130425,Risk of Violence,1,Low,20130425,20130424.0,20130425.0,3,0,1072,0
6464,9856,20140122,Male,19890728,26,25 - 45,African-American,0,9,0,0,15,-1.0,20140121.0,20140305.0,,20140121.0,1.0,F,0,,,,,,,0,,Risk of Recidivism,9,High,20140122,Risk of Violence,6,Medium,20140122,20140121.0,20140305.0,15,42,800,0
6465,9857,20130427,Male,19920511,23,Less than 25,African-American,0,9,1,1,8,0.0,20130427.0,20140107.0,20130427.0,,0.0,F,1,(F3),,20130430.0,,,,0,,Risk of Recidivism,9,High,20130427,Risk of Violence,6,Medium,20130427,20130427.0,20140107.0,8,0,3,1
6466,9858,20130418,Male,19880712,27,25 - 45,Hispanic,0,2,0,0,1,-86.0,20130122.0,20130125.0,,20130415.0,3.0,F,0,,,,,,,0,,Risk of Recidivism,2,Low,20130418,Risk of Violence,2,Low,20130418,20140130.0,20140205.0,1,0,287,0
6467,9861,20131115,Male,19770113,39,25 - 45,Caucasian,0,2,0,0,2,0.0,20131115.0,20131203.0,,20131115.0,0.0,F,0,,,,,,,0,,Risk of Recidivism,2,Low,20131115,Risk of Violence,2,Low,20131115,20131115.0,20131203.0,2,18,868,0
6468,9862,20131106,Male,19801213,35,25 - 45,Hispanic,0,7,0,0,13,-1.0,20131105.0,20131109.0,20131105.0,,1.0,F,0,,,,,,,0,,Risk of Recidivism,7,Medium,20131106,Risk of Violence,3,Low,20131106,20131105.0,20131109.0,13,3,877,0
6469,9864,20130915,Male,19860721,29,25 - 45,African-American,0,1,0,0,1,-1.0,20130914.0,20130915.0,20130914.0,,1.0,M,1,(M1),,20140915.0,,,,0,,Risk of Recidivism,1,Low,20130915,Risk of Violence,2,Low,20130915,20130914.0,20130915.0,1,0,365,1
6470,9865,20140206,Male,19860331,30,25 - 45,African-American,1,4,0,0,9,-1.0,20140205.0,20140206.0,20140205.0,,1.0,M,1,(M1),,20140626.0,,,,0,,Risk of Recidivism,4,Low,20140206,Risk of Violence,4,Low,20140206,20150724.0,20150729.0,9,0,140,1
6471,9867,20130906,Male,19750112,41,25 - 45,African-American,0,3,0,0,6,-1.0,20130905.0,20130911.0,20130905.0,,1.0,F,1,(M2),22.0,20160218.0,20160311.0,20160316.0,,0,,Risk of Recidivism,3,Low,20130906,Risk of Violence,4,Low,20130906,20130905.0,20130911.0,6,5,895,1
6472,9868,20131014,Male,19840103,32,25 - 45,African-American,0,10,0,0,1,-1.0,20131013.0,20140205.0,20131013.0,,1.0,M,0,,,,,,,0,,Risk of Recidivism,10,High,20131014,Risk of Violence,8,High,20131014,20131013.0,20140205.0,1,114,900,0
6473,9869,20130409,Male,19671209,48,Greater than 45,African-American,0,6,0,0,12,-24.0,20130316.0,20130316.0,,20120511.0,333.0,M,0,,,,,,,0,,Risk of Recidivism,6,Medium,20130409,Risk of Violence,3,Low,20130409,20130316.0,20130316.0,12,0,1088,0
6474,9871,20140114,Male,19760603,39,25 - 45,Caucasian,0,6,0,0,2,-120.0,20130916.0,20131119.0,,20130916.0,120.0,F,0,,,,,,,0,,Risk of Recidivism,6,Medium,20140114,Risk of Violence,3,Low,20140114,20130916.0,20131119.0,2,0,808,0
6475,9872,20141128,Male,19630731,52,Greater than 45,African-American,0,6,0,0,0,-1.0,20141127.0,20141201.0,20141127.0,,1.0,M,1,(M1),0.0,20150119.0,20150119.0,20150517.0,,1,(M1),Risk of Recidivism,6,Medium,20141128,Risk of Violence,4,Low,20141128,20150119.0,20150517.0,0,3,52,1
6476,9875,20130906,Male,19840508,31,25 - 45,African-American,0,1,1,0,3,0.0,20130906.0,20130906.0,20130905.0,,1.0,F,1,(F3),203.0,20140427.0,20141116.0,20141116.0,,0,,Risk of Recidivism,1,Low,20130906,Risk of Violence,2,Low,20130906,20141116.0,20141116.0,3,0,233,1
6477,9877,20130917,Male,19931222,22,Less than 25,Caucasian,0,5,0,3,1,-1.0,20130916.0,20130917.0,20130916.0,,1.0,F,1,(F3),78.0,20140423.0,20140710.0,20140711.0,,0,,Risk of Recidivism,5,Medium,20130917,Risk of Violence,5,Medium,20130917,20141120.0,20141130.0,1,0,218,1
6478,9879,20140116,Male,19590801,56,Greater than 45,African-American,0,3,0,0,4,-50.0,20131127.0,20131128.0,20131127.0,,50.0,M,1,(F2),0.0,20140630.0,20140630.0,20140805.0,,1,(F2),Risk of Recidivism,3,Low,20140116,Risk of Violence,1,Low,20140116,20140630.0,20140805.0,4,0,165,1
6479,9880,20130907,Female,19690722,46,Greater than 45,Caucasian,0,1,0,0,0,0.0,20130907.0,20130907.0,20130906.0,,1.0,M,0,,,,,,,0,,Risk of Recidivism,1,Low,20130907,Risk of Violence,1,Low,20130907,20130907.0,20130907.0,0,0,937,0
