@relation none
@attribute id integer
@attribute compas_screening_date integer
@attribute sex string
@attribute dob integer
@attribute age integer
@attribute age_cat string
@attribute race string
@attribute juv_fel_count integer
@attribute decile_score integer
@attribute juv_misd_count integer
@attribute juv_other_count integer
@attribute priors_count integer
@attribute days_b_screening_arrest real
@attribute c_jail_in real
@attribute c_jail_out real
@attribute c_offense_date real
@attribute c_arrest_date real
@attribute c_days_from_compas real
@attribute c_charge_degree string
@attribute c_charge_desc string
@attribute is_recid integer
@attribute r_charge_degree string
@attribute r_days_from_arrest real
@attribute r_offense_date real
@attribute r_charge_desc string
@attribute r_jail_in real
@attribute r_jail_out real
@attribute violent_recid real
@attribute is_violent_recid integer
@attribute vr_charge_degree string
@attribute type_of_assessment string
@attribute decile_score.1 integer
@attribute score_text string
@attribute screening_date integer
@attribute v_type_of_assessment string
@attribute v_decile_score integer
@attribute v_score_text string
@attribute v_screening_date integer
@attribute in_custody real
@attribute out_custody real
@attribute priors_count.1 integer
@attribute start integer
@attribute end integer
@attribute event integer
@attribute two_year_recid string
@data
7615,20130331,'Male',19810725,34,'25 - 45','African-American',0,1,0,0,0,0.0,20130331.0,20130331.0,20130330.0,20129338.55233069,1.0,'F','Driving While License Revoked',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',1,'Low',20130331,'Risk of Violence',2,'Low',20130331,20130331.0,20130331.0,0,0,1097,0,'0'
7618,20131118,'Male',19830915,32,'25 - 45','Other',0,1,0,0,0,-1.0,20131117.0,20131118.0,20131117.0,20129338.55233069,1.0,'F','False Imprisonment',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',1,'Low',20131118,'Risk of Violence',1,'Low',20131118,20131117.0,20131118.0,0,0,865,0,'0'
7620,20130919,'Male',19611109,54,'Greater than 45','African-American',0,3,0,0,1,-1.0,20130918.0,20130919.0,20132323.86044592,20130918.0,1.0,'F','arrest case no charge',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',3,'Low',20130919,'Risk of Violence',1,'Low',20130919,20150708.0,20150708.0,1,0,657,0,'0'
7622,20130518,'Male',19920305,24,'Less than 25','African-American',0,10,1,0,3,-1.0,20130517.0,20130518.0,20130516.0,20129338.55233069,2.0,'F','Poss3,4 Methylenedioxymethcath',1,'(F2)',0.0,20130908.0,'Poss of Firearm by Convic Felo',20130908.0,20140204.0,nan,0,'(M1)','Risk of Recidivism',10,'High',20130518,'Risk of Violence',10,'High',20130518,20130624.0,20130625.0,3,0,37,0,'1'
7624,20140710,'Male',19801004,35,'25 - 45','Caucasian',0,6,1,0,16,35.0,20140814.0,20140815.0,20132323.86044592,20130925.0,288.0,'F','arrest case no charge',1,'(F3)',0.0,20140814.0,'Grand Theft in the 3rd Degree',20140814.0,20140815.0,nan,0,'(M1)','Risk of Recidivism',6,'Medium',20140710,'Risk of Violence',3,'Low',20140710,20140814.0,20140815.0,16,0,35,1,'1'
7625,20130209,'Male',19831009,32,'25 - 45','Other',0,3,0,0,0,-1.0,20130208.0,20130209.0,20130208.0,20129338.55233069,1.0,'M','Solic to Commit Battery',1,'(M1)',0.0,20130315.0,'Viol Pretrial Release Dom Viol',20130315.0,20130316.0,nan,0,'(M1)','Risk of Recidivism',3,'Low',20130209,'Risk of Violence',2,'Low',20130209,20130315.0,20130316.0,0,0,34,1,'1'
7631,20131214,'Male',19930501,22,'Less than 25','Caucasian',0,5,0,0,0,-1.0,20131213.0,20131214.0,20131213.0,20129338.55233069,1.0,'F','Possession of Cocaine',1,'(M1)',0.0,20140308.0,'Refuse Submit Blood/Breath Test',20140308.0,20140308.0,nan,0,'(M1)','Risk of Recidivism',5,'Medium',20131214,'Risk of Violence',5,'Medium',20131214,20140308.0,20140308.0,0,0,84,0,'1'
7634,20130313,'Male',19790808,36,'25 - 45','African-American',0,1,0,0,0,0.0,20130313.0,20130313.0,20130312.0,20129338.55233069,1.0,'F','Crim Use of Personal ID Info',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',1,'Low',20130313,'Risk of Violence',1,'Low',20130313,20130313.0,20130313.0,0,0,1115,0,'0'
7635,20130604,'Male',19541031,61,'Greater than 45','Caucasian',0,1,0,0,0,-4.0,20130531.0,20130601.0,20130531.0,20129338.55233069,4.0,'M','Petit Theft',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',1,'Low',20130604,'Risk of Violence',1,'Low',20130604,20130809.0,20130916.0,0,0,66,0,'0'
7636,20130106,'Female',19770904,38,'25 - 45','African-American',0,2,0,0,0,-1.0,20130105.0,20130106.0,20130105.0,20129338.55233069,1.0,'M','Fail To Obey Police Officer',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',2,'Low',20130106,'Risk of Violence',1,'Low',20130106,20130105.0,20130106.0,0,0,1181,0,'0'
7637,20130506,'Male',19740912,41,'25 - 45','Hispanic',0,2,0,0,9,-1.0,20130505.0,20130514.0,20132323.86044592,20130505.0,1.0,'F','arrest case no charge',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',2,'Low',20130506,'Risk of Violence',1,'Low',20130506,20140113.0,20140123.0,9,8,252,0,'0'
7638,20140609,'Male',19820303,34,'25 - 45','Hispanic',0,1,0,0,2,0.0,20140609.0,20140610.0,20140609.0,20129338.55233069,0.0,'M','Viol Injunct Domestic Violence',1,'(M1)',0.0,20141106.0,'Viol Prot Injunc Repeat Viol',20141106.0,20141107.0,nan,0,'(M1)','Risk of Recidivism',1,'Low',20140609,'Risk of Violence',2,'Low',20140609,20141106.0,20141107.0,2,1,150,1,'1'
7639,20130813,'Male',19831002,32,'25 - 45','African-American',0,3,0,0,0,0.0,20130813.0,20130814.0,20130813.0,20129338.55233069,0.0,'F','Battery on a Person Over 65',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',3,'Low',20130813,'Risk of Violence',2,'Low',20130813,20130813.0,20130814.0,0,1,962,0,'0'
7640,20131219,'Male',19780527,37,'25 - 45','Caucasian',0,7,0,0,1,-9.0,20131210.0,20131218.0,20131210.0,20129338.55233069,9.0,'F','Possession of Cocaine',1,'(F3)',20.269430051813472,20150708.0,'Grand Theft in the 3rd Degree',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',7,'Medium',20131219,'Risk of Violence',1,'Low',20131219,20140322.0,20140326.0,1,0,93,0,'1'
7642,20130501,'Male',19690608,46,'Greater than 45','African-American',0,7,0,0,18,-114.0,20130107.0,20130313.0,20130430.0,20129338.55233069,1.0,'F','Felony Petit Theft',1,'(F3)',20.269430051813472,20151219.0,'Felony Petit Theft',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',7,'Medium',20130501,'Risk of Violence',3,'Low',20130501,20130107.0,20130313.0,18,0,962,1,'0'
7644,20130827,'Male',19941002,21,'Less than 25','African-American',0,8,0,0,4,-1.0,20130826.0,20131026.0,20130826.0,20129338.55233069,1.0,'F','Burglary Unoccupied Dwelling',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',8,'High',20130827,'Risk of Violence',6,'Medium',20130827,20150519.0,20150521.0,4,60,630,0,'0'
7645,20140821,'Male',19581028,57,'Greater than 45','African-American',0,1,0,0,0,-1.0,20140820.0,20140821.0,20140820.0,20129338.55233069,1.0,'F','Possession of Cocaine',1,'(M1)',0.0,20150616.0,'Possess Cannabis/20 Grams Or Less',20150616.0,20150827.0,nan,0,'(M1)','Risk of Recidivism',1,'Low',20140821,'Risk of Violence',1,'Low',20140821,20150616.0,20150827.0,0,0,299,1,'1'
7647,20131220,'Male',19470531,68,'Greater than 45','African-American',0,4,0,0,2,0.0,20131220.0,20131220.0,20131219.0,20129338.55233069,1.0,'F','Tampering With Physical Evidence',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',4,'Low',20131220,'Risk of Violence',2,'Low',20131220,20131220.0,20131220.0,2,0,833,0,'0'
7648,20140317,'Male',19920216,24,'Less than 25','African-American',0,3,0,0,0,-1.0,20140316.0,20140318.0,20140316.0,20129338.55233069,1.0,'M','Battery',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',3,'Low',20140317,'Risk of Violence',4,'Low',20140317,20140316.0,20140318.0,0,1,746,0,'0'
7649,20140514,'Male',19691028,46,'Greater than 45','African-American',0,1,0,0,3,-1.0,20140513.0,20140514.0,20140513.0,20129338.55233069,1.0,'F','False Ownership Info/Pawn Item',1,'(M1)',0.0,20150719.0,'Possess Cannabis/20 Grams Or Less',20150719.0,20150722.0,nan,0,'(M1)','Risk of Recidivism',1,'Low',20140514,'Risk of Violence',1,'Low',20140514,20150719.0,20150722.0,3,0,431,1,'1'
7650,20140714,'Male',19750406,41,'25 - 45','Caucasian',0,4,0,0,1,-1.0,20140713.0,20140909.0,20140713.0,20129338.55233069,1.0,'F','Felony Battery (Dom Strang)',1,'(M2)',1.0,20140917.0,'Reckless Driving',20140918.0,20140918.0,nan,1,'(F3)','Risk of Recidivism',4,'Low',20140714,'Risk of Violence',2,'Low',20140714,20140713.0,20140909.0,1,57,65,1,'1'
7651,20130123,'Male',19850815,30,'25 - 45','Other',0,2,0,0,0,-1.0,20130122.0,20130201.0,20132323.86044592,20130122.0,1.0,'F','arrest case no charge',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',2,'Low',20130123,'Risk of Violence',2,'Low',20130123,20130122.0,20130201.0,0,9,1164,0,'0'
7652,20131228,'Male',19910219,25,'25 - 45','African-American',0,8,0,2,8,0.0,20131228.0,20131228.0,20131228.0,20129338.55233069,0.0,'F','Felony Driving While Lic Suspd',1,'(M2)',0.0,20140607.0,'Prowling/Loitering',20140607.0,20140607.0,nan,0,'(M1)','Risk of Recidivism',8,'High',20131228,'Risk of Violence',7,'Medium',20131228,20140421.0,20140425.0,8,0,114,0,'1'
7653,20140119,'Male',19920209,24,'Less than 25','African-American',0,7,0,0,7,-1.0,20140118.0,20140119.0,20132323.86044592,20140118.0,1.0,'F','arrest case no charge',1,'(F3)',0.0,20160304.0,'Driving License Suspended',20160304.0,20160305.0,nan,0,'(M1)','Risk of Recidivism',7,'Medium',20140119,'Risk of Violence',6,'Medium',20140119,20140227.0,20140228.0,7,0,39,0,'1'
7654,20140223,'Male',19741022,41,'25 - 45','African-American',0,4,0,0,1,-1.0,20140222.0,20140225.0,20140222.0,20129338.55233069,1.0,'F','Grand Theft in the 3rd Degree',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',4,'Low',20140223,'Risk of Violence',3,'Low',20140223,20140222.0,20140225.0,1,2,768,0,'0'
7655,20140111,'Male',19601124,55,'Greater than 45','Other',0,1,0,0,4,-1.0,20140110.0,20140115.0,20140110.0,20129338.55233069,1.0,'F','Dealing in Stolen Property',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',1,'Low',20140111,'Risk of Violence',1,'Low',20140111,20140110.0,20140115.0,4,4,811,0,'0'
7656,20130129,'Male',19900320,26,'25 - 45','Hispanic',0,2,0,0,1,3.304763283625308,20133664.740987405,20134070.9431012,20121129.0,20129338.55233069,61.0,'F','Uttering a Forged Instrument',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',2,'Low',20130129,'Risk of Violence',3,'Low',20130129,20136526.64402408,20137681.66408713,1,0,1158,0,'0'
7657,20130904,'Male',19760618,39,'25 - 45','Hispanic',0,2,0,0,2,-83.0,20130613.0,20130614.0,20130613.0,20129338.55233069,83.0,'F','Felony Battery (Dom Strang)',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',2,'Low',20130904,'Risk of Violence',1,'Low',20130904,20130613.0,20130614.0,2,0,940,0,'0'
7659,20130307,'Male',19830324,33,'25 - 45','Caucasian',0,4,0,0,1,-4.0,20130303.0,20130306.0,20132323.86044592,20130303.0,4.0,'F','arrest case no charge',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',4,'Low',20130307,'Risk of Violence',3,'Low',20130307,20130303.0,20130306.0,1,0,1121,0,'0'
7660,20140206,'Male',19921009,23,'Less than 25','African-American',0,2,0,0,0,-1.0,20140205.0,20140206.0,20140205.0,20129338.55233069,1.0,'F','Grand Theft (Motor Vehicle)',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',2,'Low',20140206,'Risk of Violence',4,'Low',20140206,20140205.0,20140206.0,0,0,785,0,'0'
7661,20140501,'Female',19680503,47,'Greater than 45','Caucasian',0,9,0,0,28,-1.0,20140430.0,20140826.0,20140430.0,20129338.55233069,1.0,'F','Felony Committing Prostitution',1,'(F3)',0.0,20141015.0,'Felony Committing Prostitution',20141015.0,20141016.0,nan,0,'(M1)','Risk of Recidivism',9,'High',20140501,'Risk of Violence',5,'Medium',20140501,20141015.0,20141016.0,28,117,167,1,'1'
7663,20130201,'Female',19640802,51,'Greater than 45','Caucasian',0,1,0,0,0,-2.0,20130130.0,20130131.0,20130130.0,20129338.55233069,2.0,'F','Possession of Oxycodone',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',1,'Low',20130201,'Risk of Violence',1,'Low',20130201,20130130.0,20130131.0,0,0,1155,0,'0'
7667,20140105,'Male',19791211,36,'25 - 45','Caucasian',0,2,0,0,1,-1.0,20140104.0,20140105.0,20140104.0,20129338.55233069,1.0,'M','Battery',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',2,'Low',20140105,'Risk of Violence',3,'Low',20140105,20140104.0,20140105.0,1,0,817,0,'0'
7668,20130504,'Male',19590221,57,'Greater than 45','Hispanic',0,1,0,0,0,0.0,20130504.0,20130821.0,20130503.0,20129338.55233069,1.0,'M','Burglary With Assault/battery',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',1,'Low',20130504,'Risk of Violence',1,'Low',20130504,20140922.0,20141028.0,0,109,506,0,'0'
7669,20131206,'Male',19720602,43,'25 - 45','African-American',0,1,0,0,0,0.0,20131206.0,20131206.0,20131206.0,20129338.55233069,0.0,'M','Driving Under The Influence',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',1,'Low',20131206,'Risk of Violence',1,'Low',20131206,20131206.0,20131206.0,0,0,847,0,'0'
7670,20130828,'Male',19890804,26,'25 - 45','African-American',0,7,0,0,4,-1.0,20130827.0,20130829.0,20130824.0,20129338.55233069,4.0,'F','Poss3,4 Methylenedioxymethcath',1,'(M1)',0.0,20140222.0,'Opert With Susp DL 2nd Offens',20140222.0,20140228.0,nan,0,'(M1)','Risk of Recidivism',7,'Medium',20130828,'Risk of Violence',6,'Medium',20130828,20131002.0,20131221.0,4,1,35,0,'1'
7672,20140217,'Male',19690301,47,'Greater than 45','Other',0,1,0,0,0,-1.0,20140216.0,20140217.0,20140216.0,20129338.55233069,1.0,'M','Battery',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',1,'Low',20140217,'Risk of Violence',1,'Low',20140217,20140216.0,20140217.0,0,0,774,0,'0'
7673,20131222,'Male',19560102,60,'Greater than 45','African-American',0,1,0,0,1,-1.0,20131221.0,20131222.0,20132323.86044592,20131221.0,1.0,'F','arrest case no charge',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',1,'Low',20131222,'Risk of Violence',1,'Low',20131222,20131221.0,20131222.0,1,0,831,0,'0'
7674,20130210,'Male',19910505,24,'Less than 25','African-American',0,5,0,0,0,-1.0,20130209.0,20130210.0,20130209.0,20129338.55233069,1.0,'M','Possess Cannabis/20 Grams Or Less',1,'(M1)',20.269430051813472,20140213.0,'Battery',20142328.04015544,20143381.623488773,nan,1,'(M1)','Risk of Recidivism',5,'Medium',20130210,'Risk of Violence',5,'Medium',20130210,20160104.0,20160113.0,0,0,368,1,'1'
7675,20131226,'Male',19951101,20,'Less than 25','Caucasian',0,7,0,0,0,-1.0,20131225.0,20131226.0,20131224.0,20129338.55233069,2.0,'F','Leaving the Scene of Accident',1,'(M2)',20.269430051813472,20150824.0,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',7,'Medium',20131226,'Risk of Violence',6,'Medium',20131226,20131225.0,20131226.0,0,0,606,1,'1'
7676,20140113,'Male',19761130,39,'25 - 45','Caucasian',0,1,1,0,3,317.0,20141126.0,20141126.0,20130218.0,20129338.55233069,329.0,'M','Battery',1,'(M2)',1.0,20141125.0,'Fail To Obey Police Officer',20141126.0,20141126.0,nan,0,'(M1)','Risk of Recidivism',1,'Low',20140113,'Risk of Violence',2,'Low',20140113,20141126.0,20141126.0,3,0,316,1,'1'
7677,20130906,'Female',19870922,28,'25 - 45','Caucasian',0,3,0,0,0,-6.0,20130831.0,20130901.0,20130831.0,20129338.55233069,6.0,'M','Culpable Negligence',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',3,'Low',20130906,'Risk of Violence',4,'Low',20130906,20130831.0,20130901.0,0,0,938,0,'0'
7678,20141110,'Male',19871130,28,'25 - 45','African-American',0,7,2,0,7,-1.0,20141109.0,20141111.0,20141109.0,20129338.55233069,1.0,'F','Possession of Cocaine',1,'(F3)',0.0,20141211.0,'Grand Theft (Motor Vehicle)',20141211.0,20141211.0,nan,0,'(M1)','Risk of Recidivism',7,'Medium',20141110,'Risk of Violence',9,'High',20141110,20141211.0,20141211.0,7,1,31,0,'1'
7679,20130804,'Male',19571104,58,'Greater than 45','Caucasian',0,3,0,0,2,-1.0,20130803.0,20131025.0,20130803.0,20129338.55233069,1.0,'M','Battery',1,'(M2)',98.0,20140210.0,'Leave Acc/Attend Veh/More $50',20140519.0,20140520.0,nan,0,'(M1)','Risk of Recidivism',3,'Low',20130804,'Risk of Violence',1,'Low',20130804,20130803.0,20131025.0,2,82,190,1,'1'
7680,20140121,'Male',19490309,67,'Greater than 45','Caucasian',0,1,0,0,2,-80.0,20131102.0,20131218.0,20131102.0,20129338.55233069,80.0,'F','Att Burgl Unoccupied Dwel',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',1,'Low',20140121,'Risk of Violence',1,'Low',20140121,20131102.0,20131218.0,2,0,801,0,'0'
7681,20130702,'Male',19611125,54,'Greater than 45','Other',0,1,0,0,1,-2.0,20130630.0,20130702.0,20130630.0,20129338.55233069,2.0,'F','Stalking (Aggravated)',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',1,'Low',20130702,'Risk of Violence',1,'Low',20130702,20130805.0,20130808.0,1,0,34,0,'0'
7682,20140107,'Female',19900414,26,'25 - 45','African-American',0,8,0,0,1,-140.0,20130820.0,20130824.0,20130820.0,20129338.55233069,140.0,'F','Aggravated Assault W/Dead Weap',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',8,'High',20140107,'Risk of Violence',9,'High',20140107,20130820.0,20130824.0,1,0,815,0,'0'
7683,20140607,'Female',19920329,24,'Less than 25','African-American',0,7,0,0,2,-1.0,20140606.0,20140608.0,20140606.0,20129338.55233069,1.0,'F','Aggravated Assault W/Dead Weap',1,'(M2)',20.269430051813472,20150217.0,'Fail Register Vehicle',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',7,'Medium',20140607,'Risk of Violence',4,'Low',20140607,20140606.0,20140608.0,2,1,255,1,'1'
7685,20140125,'Female',19811104,34,'25 - 45','Other',0,1,0,0,0,0.0,20140125.0,20140126.0,20140125.0,20129338.55233069,0.0,'M','Battery',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',1,'Low',20140125,'Risk of Violence',1,'Low',20140125,20140125.0,20140126.0,0,1,797,0,'0'
7686,20130911,'Male',19680110,48,'Greater than 45','Other',0,1,0,0,1,-21.0,20130821.0,20130911.0,20130821.0,20129338.55233069,21.0,'F','Aggravated Assault W/Dead Weap',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',1,'Low',20130911,'Risk of Violence',1,'Low',20130911,20130821.0,20130911.0,1,0,933,0,'0'
7688,20130421,'Male',19780422,37,'25 - 45','African-American',0,8,0,0,0,-1.0,20130420.0,20130421.0,20130420.0,20129338.55233069,1.0,'F','Tamper With Witness/Victim/CI',0,'(M1)',20.269430051813472,20142419.57562662,'Driving License Suspended',20142328.04015544,20143381.623488773,nan,0,'(M1)','Risk of Recidivism',8,'High',20130421,'Risk of Violence',7,'Medium',20130421,20130420.0,20130421.0,0,0,1076,0,'0'
7689,20130117,'Male',19870823,28,'25 - 45','African-American',0,8,0,0,8,-1.0,20130116.0,20130119.0,20130116.0,20129338.55233069,1.0,'F','Deliver Cocaine',1,'(M2)',20.269430051813472,20131031.0,'Susp Drivers Lic 1st Offense',20142328.04015544,20143381.623488773,nan,1,'(M1)','Risk of Recidivism',8,'High',20130117,'Risk of Violence',7,'Medium',20130117,20130116.0,20130119.0,8,2,287,1,'1'
7690,20140311,'Male',19700206,46,'Greater than 45','Caucasian',0,3,0,0,14,-1.0,20140310.0,20140311.0,20140310.0,20129338.55233069,1.0,'F','Driving While License Revoked',1,'(M1)',0.0,20140624.0,'Present Proof of Invalid Insur',20140624.0,20140625.0,nan,0,'(M1)','Risk of Recidivism',3,'Low',20140311,'Risk of Violence',4,'Low',20140311,20140510.0,20140510.0,14,0,60,0,'1'
